#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
ZG|R5903|33.538761|-116.586754|1466.5|Sage Brush Flats Array R5903|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5904|33.538982|-116.58699|1464.2|Sage Brush Flats Array R5904|2014-05-11T00:00:00|2014-06-02T23:59:59
ZG|R5905|33.5392|-116.587234|1461.9|Sage Brush Flats Array R5905|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5906|33.539421|-116.587479|1463.6|Sage Brush Flats Array R5906|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5907|33.539627|-116.587677|1464.1|Sage Brush Flats Array R5907|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5908|33.539856|-116.587921|1463.7|Sage Brush Flats Array R5908|2014-05-11T00:00:00|2014-06-07T23:59:59
ZG|R5909|33.540062|-116.588135|1468.3|Sage Brush Flats Array R5909|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5910|33.540283|-116.588402|1469.7|Sage Brush Flats Array R5910|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5911|33.540516|-116.5886|1467.9|Sage Brush Flats Array R5911|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5912|33.54071|-116.588852|1465.4|Sage Brush Flats Array R5912|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5913|33.54092|-116.589096|1463.1|Sage Brush Flats Array R5913|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5914|33.541119|-116.589325|1465.4|Sage Brush Flats Array R5914|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5915|33.541336|-116.5895|1468.6|Sage Brush Flats Array R5915|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5916|33.541576|-116.58979|1469.3|Sage Brush Flats Array R5916|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5917|33.541801|-116.590004|1468.0|Sage Brush Flats Array R5917|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5918|33.542|-116.59024|1459.3|Sage Brush Flats Array R5918|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5919|33.542217|-116.590446|1443.8|Sage Brush Flats Array R5919|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5920|33.54245|-116.590736|1442.7|Sage Brush Flats Array R5920|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R6001|33.538368|-116.586189|1469.8|Sage Brush Flats Array R6001|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R6002|33.538593|-116.586449|1467.6|Sage Brush Flats Array R6002|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R6003|33.538815|-116.58667|1465.0|Sage Brush Flats Array R6003|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R6004|33.539028|-116.586891|1463.3|Sage Brush Flats Array R6004|2014-05-11T00:00:00|2014-06-03T23:59:59
ZG|R6005|33.539242|-116.587143|1460.0|Sage Brush Flats Array R6005|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R6006|33.539474|-116.587357|1459.9|Sage Brush Flats Array R6006|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R6007|33.539673|-116.58757|1462.7|Sage Brush Flats Array R6007|2014-05-11T00:00:00|2014-05-21T23:59:59
ZG|R6008|33.539909|-116.587822|1462.7|Sage Brush Flats Array R6008|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R6009|33.540108|-116.588043|1466.8|Sage Brush Flats Array R6009|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R6010|33.540325|-116.58828|1467.7|Sage Brush Flats Array R6010|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R6011|33.540581|-116.588516|1465.9|Sage Brush Flats Array R6011|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R6012|33.540787|-116.588745|1463.8|Sage Brush Flats Array R6012|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R6013|33.540955|-116.58902|1462.0|Sage Brush Flats Array R6013|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R6014|33.541168|-116.589226|1464.8|Sage Brush Flats Array R6014|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R6015|33.541389|-116.589401|1467.0|Sage Brush Flats Array R6015|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R6016|33.541626|-116.589684|1468.4|Sage Brush Flats Array R6016|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R6017|33.541851|-116.589897|1467.4|Sage Brush Flats Array R6017|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R6018|33.542072|-116.590126|1462.1|Sage Brush Flats Array R6018|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R6019|33.542282|-116.59034|1442.1|Sage Brush Flats Array R6019|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R6020|33.54248|-116.590622|1442.6|Sage Brush Flats Array R6020|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R6208|33.540005|-116.587601|1461.9|Sage Brush Flats Array R6208|2014-05-22T00:00:00|2014-05-31T23:59:59
ZG|R6210|33.540447|-116.588097|1464.6|Sage Brush Flats Array R6210|2014-05-22T00:00:00|2014-06-05T23:59:59
ZG|R6408|33.540108|-116.587425|1457.9|Sage Brush Flats Array R6408|2014-05-22T00:00:00|2014-06-06T23:59:59
ZG|R6410|33.540516|-116.587868|1463.1|Sage Brush Flats Array R6410|2014-05-22T00:00:00|2014-06-05T23:59:59
ZG|R6608|33.540241|-116.587204|1455.1|Sage Brush Flats Array R6608|2014-05-22T00:00:00|2014-06-05T23:59:59
ZG|R6610|33.540623|-116.587708|1459.1|Sage Brush Flats Array R6610|2014-05-22T00:00:00|2014-06-05T23:59:59
ZG|R6808|33.540325|-116.587006|1452.3|Sage Brush Flats Array R6808|2014-05-22T00:00:00|2014-06-05T23:59:59
ZG|R6810|33.540752|-116.587479|1449.7|Sage Brush Flats Array R6810|2014-05-22T00:00:00|2014-06-05T23:59:59
ZG|R7008|33.540428|-116.586792|1461.0|Sage Brush Flats Array R7008|2014-05-22T00:00:00|2014-06-07T23:59:59
ZG|R7010|33.540859|-116.587242|1447.3|Sage Brush Flats Array R7010|2014-05-22T00:00:00|2014-06-05T23:59:59
